"SalePrice","Neighborhood","LotArea","YrBuilt","HouseStyle","Foundation","RoofMatl","Ext1","Heating","Central.Air","TtlBsmtSF","TotRmsAbvGrd","GarageType","Cars","GarageArea","NmbrBRs","YrSold_YYYY","MoSold_MM","SaleDate","id"
241750,"Somerst",8201,1998,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",896,6,"Attachd",2,590,3,2014,8,"2014-08-01",553
226500,"Somerst",8201,1998,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",896,6,"Attachd",2,590,3,2013,5,"2013-05-01",554
190000,"Veenker",9600,1976,"S/Level","C'Block","CompShg","Plywood","GasFWA","Yes",392,4,"Attachd",2,527,4,2013,4,"2013-04-01",555
260000,"Somerst",8605,2000,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1529,6,"Attachd",2,529,3,2013,7,"2013-07-01",556
244000,"Somerst",8615,2001,"2-Story","P'Conc","CompShg","CemntBd","GasFWA","Yes",878,6,"Attachd",2,546,3,2014,6,"2014-06-01",557
227500,"Veenker",10867,1996,"1-Story","P'Conc","CompShg","BrkFace","GasFWA","Yes",1295,4,"Attachd",2,477,1,2013,3,"2013-03-01",558
190000,"Veenker",10014,1983,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1584,7,"Attachd",2,480,3,2012,8,"2012-08-01",559
237000,"Veenker",11056,1979,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1750,7,"Attachd",2,458,3,2012,12,"2012-12-01",560
139000,"Veenker",9740,1978,"1-Story","Other","CompShg","Plywood","GasFWA","Yes",1200,5,"Attachd",2,528,2,2012,9,"2012-09-01",561
320000,"Veenker",17481,1977,"1-Story","P'Conc","CompShg","Plywood","GasFWA","Yes",2267,8,"Attachd",2,580,2,2012,5,"2012-05-01",562
246000,"Veenker",17289,1977,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1022,7,"Attachd",2,635,4,2014,6,"2014-06-01",563
323000,"Veenker",11770,1976,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",2276,7,"Attachd",2,528,3,2013,4,"2013-04-01",564
172000,"Veenker",10332,1978,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",780,8,"Attachd",2,484,4,2012,8,"2012-08-01",565
200000,"Other",4070,1980,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1226,4,"Attachd",2,484,1,2012,2,"2012-02-01",566
215000,"Other",3880,1980,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1226,5,"Attachd",2,484,1,2014,7,"2014-07-01",567
170000,"Veenker",12185,1977,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",672,7,"Attachd",2,616,4,2014,7,"2014-07-01",568
185000,"NW Ames",11700,1968,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",708,7,"Attachd",2,776,3,2013,7,"2013-07-01",569
102500,"Other",4412,1972,"2-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",510,4,"Carport",1,268,2,2012,3,"2012-03-01",570
142500,"Sawyer",13880,1975,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",979,8,"Attachd",2,488,3,2012,12,"2012-12-01",571
162000,"NW Ames",9600,1977,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",727,7,"Attachd",3,882,3,2012,6,"2012-06-01",572
205000,"NW Ames",9599,1971,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1040,7,"Attachd",2,528,3,2013,11,"2013-11-01",573
169000,"NW Ames",10005,1972,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",744,8,"Attachd",2,482,4,2012,4,"2012-04-01",574
200000,"NW Ames",15094,1972,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1676,6,"Attachd",2,597,3,2013,9,"2013-09-01",575
160000,"NW Ames",10738,1966,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1093,6,"Attachd",2,484,3,2013,6,"2013-06-01",576
163500,"NW Ames",14293,1974,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1191,6,"Attachd",2,493,3,2013,7,"2013-07-01",577
112193,"NW Ames",14293,1974,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1191,6,"Attachd",2,493,3,2013,2,"2013-02-01",578
248700,"NW Ames",11377,1993,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1414,9,"Attachd",3,680,4,2014,7,"2014-07-01",579
279000,"NW Ames",12793,1984,"2-Story","P'Conc","CompShg","Wd Sdng","GasFWA","Yes",909,8,"BuiltIn",2,592,4,2013,9,"2013-09-01",580
147500,"NW Ames",11700,1965,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1219,6,"Attachd",2,438,3,2012,6,"2012-06-01",581
180000,"NW Ames",9240,1972,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1176,5,"Attachd",2,440,3,2013,8,"2013-08-01",582
212000,"NW Ames",13816,1966,"2-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1040,8,"Attachd",2,623,4,2012,4,"2012-04-01",583
265000,"NW Ames",10800,1974,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1522,9,"Attachd",2,624,4,2013,5,"2013-05-01",584
166000,"NW Ames",9600,1973,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1242,6,"Attachd",2,528,3,2012,6,"2012-06-01",585
155500,"N Ames",7475,1967,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",864,6,"Attachd",1,264,3,2013,7,"2013-07-01",586
125000,"N Ames",8050,1967,"1-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",1085,6,"Detachd",1,308,3,2013,5,"2013-05-01",587
152000,"N Ames",9750,1967,"S/Level","P'Conc","CompShg","VinylSd","GasFWA","Yes",980,6,"Attachd",1,384,3,2012,4,"2012-04-01",588
175000,"N Ames",9600,1966,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",1138,6,"Attachd",1,308,3,2013,11,"2013-11-01",589
156950,"N Ames",9600,1965,"S/Foyer","C'Block","CompShg","HdBoard","GasFWA","Yes",943,6,"Attachd",2,506,3,2013,7,"2013-07-01",590
172000,"N Ames",8640,1968,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",900,7,"Attachd",2,530,4,2013,4,"2013-04-01",591
135000,"N Ames",8400,1968,"S/Foyer","C'Block","CompShg","HdBoard","GasFWA","Yes",833,6,"Attachd",1,326,3,2013,5,"2013-05-01",592
128000,"N Ames",8077,1967,"S/Foyer","C'Block","CompShg","HdBoard","GasFWA","Yes",851,6,"Attachd",1,432,3,2012,5,"2012-05-01",593
136250,"N Ames",12551,1966,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",990,6,"Attachd",1,288,3,2013,3,"2013-03-01",594
159000,"N Ames",8872,1965,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",912,5,"Detachd",2,576,2,2013,10,"2013-10-01",595
159000,"N Ames",9600,1967,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1568,7,"Attachd",2,440,3,2012,4,"2012-04-01",596
166000,"N Ames",9600,1967,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",1138,6,"Attachd",2,440,3,2014,7,"2014-07-01",597
146000,"N Ames",8050,1966,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",900,7,"Detachd",1,434,3,2013,4,"2013-04-01",598
100000,"N Ames",8050,1967,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",0,6,"None",0,0,2,2013,5,"2013-05-01",599
137500,"N Ames",8050,1967,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1758,10,"None",0,0,6,2012,10,"2012-10-01",600
175000,"N Ames",11088,1965,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",1104,6,"Attachd",2,480,3,2014,7,"2014-07-01",601
131000,"N Ames",9144,1967,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1716,10,"None",0,0,6,2012,6,"2012-06-01",602
183000,"NW Ames",9506,1977,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1200,8,"Detachd",2,720,4,2012,11,"2012-11-01",603
178000,"NW Ames",9506,1977,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1200,8,"Detachd",2,720,4,2012,8,"2012-08-01",604
170000,"NW Ames",9200,1969,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1244,6,"Attachd",2,509,3,2012,6,"2012-06-01",605
165000,"NW Ames",18000,1970,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1206,6,"Attachd",2,505,3,2012,4,"2012-04-01",606
205000,"NW Ames",13000,1971,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1296,9,"Attachd",2,484,4,2014,6,"2014-06-01",607
189100,"NW Ames",10044,1973,"2-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",879,8,"Attachd",2,540,4,2014,6,"2014-06-01",608
220000,"NW Ames",9120,1970,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",816,7,"Attachd",2,486,4,2014,7,"2014-07-01",609
178300,"NW Ames",9600,1968,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1144,6,"Attachd",2,494,3,2014,5,"2014-05-01",610
161600,"NW Ames",9130,1968,"S/Foyer","C'Block","CompShg","MetalSd","GasFWA","Yes",1226,7,"Attachd",2,826,2,2014,6,"2014-06-01",611
218900,"NW Ames",10230,1964,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",832,8,"Attachd",2,529,4,2014,7,"2014-07-01",612
154000,"NW Ames",9779,1964,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1231,5,"Attachd",2,500,3,2013,10,"2013-10-01",613
141000,"N Ames",10659,1961,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1050,6,"Attachd",1,368,3,2012,6,"2012-06-01",614
130000,"N Ames",7785,1959,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",912,6,"Attachd",1,308,3,2013,4,"2013-04-01",615
123000,"N Ames",8125,1959,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",864,5,"Detachd",1,308,3,2013,7,"2013-07-01",616
151000,"N Ames",9504,1960,"1-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",978,6,"Detachd",2,484,3,2014,6,"2014-06-01",617
139900,"N Ames",8892,1960,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1065,6,"Detachd",2,461,3,2013,8,"2013-08-01",618
145000,"N Ames",7520,1956,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1103,6,"Detachd",2,576,3,2013,5,"2013-05-01",619
152000,"N Ames",8393,1959,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1626,8,"Attachd",2,588,4,2012,3,"2012-03-01",620
134500,"N Ames",8785,1958,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",864,5,"Detachd",1,252,3,2013,5,"2013-05-01",621
137500,"N Ames",9247,1964,"1-Story","P'Conc","CompShg","HdBoard","GasFWA","Yes",864,6,"Detachd",2,898,2,2013,2,"2013-02-01",622
119900,"N Ames",8800,1961,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",864,4,"Attachd",1,308,2,2013,10,"2013-10-01",623
127000,"N Ames",8800,1961,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",912,5,"None",0,0,3,2014,8,"2014-08-01",624
112450,"N Ames",9132,1956,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",882,5,"Detachd",1,288,3,2012,8,"2012-08-01",625
160000,"N Ames",14357,1961,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",864,6,"Attachd",2,440,2,2013,6,"2013-06-01",626
182500,"N Ames",10004,1964,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1516,6,"Attachd",2,472,3,2012,7,"2012-07-01",627
167000,"N Ames",8580,1965,"S/Level","C'Block","CompShg","VinylSd","GasFWA","Yes",520,9,"Attachd",2,440,3,2012,9,"2012-09-01",628
168000,"N Ames",8800,1962,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1261,6,"Attachd",2,452,3,2014,2,"2014-02-01",629
187500,"N Ames",8800,1962,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",1220,6,"Carport",1,443,4,2014,7,"2014-07-01",630
234000,"N Ames",14300,1966,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1515,7,"Attachd",2,539,4,2014,5,"2014-05-01",631
190000,"N Ames",8800,1966,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1174,6,"Attachd",2,440,3,2013,6,"2013-06-01",632
175000,"N Ames",9900,1966,"2-Story","Brk/Til","CompShg","HdBoard","GasFWA","Yes",768,8,"Attachd",2,540,4,2013,6,"2013-06-01",633
158000,"N Ames",9130,1964,"1-Story","P'Conc","CompShg","HdBoard","GasFWA","Yes",1202,6,"Attachd",1,319,3,2012,11,"2012-11-01",634
162500,"N Ames",11000,1966,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1154,6,"Attachd",2,480,3,2012,6,"2012-06-01",635
135000,"N Ames",10944,1965,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1132,6,"Attachd",2,527,3,2012,8,"2012-08-01",636
210000,"N Ames",15264,1966,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",780,8,"Attachd",2,492,4,2013,11,"2013-11-01",637
175000,"N Ames",9020,1964,"S/Level","C'Block","Other","Plywood","GasFWA","Yes",1248,6,"Attachd",2,520,3,2014,9,"2014-09-01",638
166000,"N Ames",9020,1964,"S/Level","C'Block","Other","Plywood","GasFWA","Yes",1248,6,"Attachd",2,520,3,2012,6,"2012-06-01",639
349805,"N Ames",8800,1964,"2-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",845,8,"Attachd",2,539,5,2014,4,"2014-04-01",640
190000,"N Ames",8800,1964,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1354,6,"Attachd",2,484,2,2013,3,"2013-03-01",641
173000,"N Ames",8800,1964,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",784,7,"Attachd",2,506,3,2012,1,"2012-01-01",642
205000,"N Ames",10400,1964,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1304,6,"Attachd",2,480,3,2014,5,"2014-05-01",643
175400,"N Ames",14213,1960,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",582,9,"BuiltIn",1,260,3,2014,7,"2014-07-01",644
195000,"N Ames",22674,1949,"1.5 Fin","Slab","CompShg","MetalSd","GasFWA","Yes",0,7,"Attachd",1,266,3,2012,11,"2012-11-01",645
265000,"N Ames",23127,1968,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",832,9,"Attachd",2,543,5,2012,9,"2012-09-01",646
215000,"N Ames",8140,1963,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",875,7,"Attachd",2,530,4,2013,4,"2013-04-01",647
145000,"N Ames",8800,1963,"S/Foyer","P'Conc","CompShg","MetalSd","GasFWA","Yes",936,6,"Attachd",2,480,3,2014,3,"2014-03-01",648
157000,"N Ames",9445,1961,"S/Level","C'Block","CompShg","MetalSd","GasFWA","Yes",502,6,"Attachd",2,450,3,2014,5,"2014-05-01",649
167000,"N Ames",10721,1959,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1252,7,"Detachd",2,528,3,2013,1,"2013-01-01",650
187000,"N Ames",12317,1959,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",970,7,"Attachd",2,528,4,2014,4,"2014-04-01",651
90000,"BrkSide",4882,1937,"2-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",348,5,"Basment",1,231,2,2013,5,"2013-05-01",652
126500,"N Ames",9120,1961,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1260,6,"Attachd",1,352,2,2012,8,"2012-08-01",653
135000,"N Ames",16530,1950,"1-Story","C'Block","CompShg","Stucco","GasFWA","Yes",1378,8,"Attachd",2,484,4,2012,3,"2012-03-01",654
150000,"N Ames",8280,1950,"1-Story","C'Block","CompShg","BrkFace","GasFWA","Yes",932,4,"Attachd",1,306,2,2012,12,"2012-12-01",655
86600,"N Ames",12172,1940,"Other","P'Conc","CompShg","Wd Sdng","GasFWA","Yes",822,4,"Attachd",2,512,2,2012,4,"2012-04-01",656
137500,"N Ames",9749,1929,"1.5 Fin","C'Block","CompShg","HdBoard","GasFWA","Yes",820,6,"None",0,0,3,2014,9,"2014-09-01",657
37000,"BrkSide",5000,1946,"1-Story","Slab","CompShg","VinylSd","GasFWA","No",0,2,"None",0,0,1,2013,11,"2013-11-01",658
57500,"BrkSide",5000,1950,"1-Story","C'Block","CompShg","WdShing","GasFWA","Yes",738,5,"Detachd",1,336,2,2012,12,"2012-12-01",659
175000,"BrkSide",10400,1960,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1150,6,"Carport",1,330,3,2014,6,"2014-06-01",660
58000,"BrkSide",3500,1945,"1.5 Fin","C'Block","CompShg","MetalSd","GasFWA","No",370,4,"None",0,0,2,2014,3,"2014-03-01",661
75000,"BrkSide",5774,1945,"1-Story","P'Conc","CompShg","HdBoard","GasFWA","No",672,4,"Detachd",1,308,2,2012,7,"2012-07-01",662
106500,"BrkSide",4775,1935,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",0,5,"Detachd",1,320,2,2013,10,"2013-10-01",663
67000,"BrkSide",3375,1942,"1.5 Fin","Brk/Til","CompShg","VinylSd","GasFWA","Yes",432,6,"None",0,0,2,2013,11,"2013-11-01",664
123313,"BrkSide",5175,1958,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",808,5,"Detachd",1,308,2,2014,1,"2014-01-01",665
178000,"N Ames",10200,1960,"1-Story","C'Block","CompShg","WdShing","GasFWA","Yes",1444,7,"Attachd",2,420,4,2014,7,"2014-07-01",666
178000,"N Ames",10059,1962,"2-Story","C'Block","CompShg","BrkFace","GasFWA","Yes",945,8,"Attachd",2,500,4,2014,6,"2014-06-01",667
175900,"N Ames",9600,1954,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1398,7,"Attachd",1,347,3,2013,11,"2013-11-01",668
155000,"N Ames",11160,1954,"2-Story","C'Block","CompShg","AsbShng","GasFWA","Yes",1036,10,"Detachd",2,400,4,2012,10,"2012-10-01",669
109155,"N Ames",9600,1954,"2-Story","C'Block","CompShg","AsbShng","GasFWA","No",980,10,"Detachd",2,480,4,2012,3,"2012-03-01",670
78000,"N Ames",9600,1954,"2-Story","C'Block","CompShg","AsbShng","GasFWA","No",980,10,"Detachd",2,480,4,2012,1,"2012-01-01",671
125600,"N Ames",9462,1955,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",735,8,"Detachd",2,576,4,2012,6,"2012-06-01",672
178000,"N Ames",9600,1951,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1232,6,"Attachd",1,504,3,2014,7,"2014-07-01",673
125000,"N Ames",9888,1954,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",936,5,"Attachd",1,240,2,2012,4,"2012-04-01",674
126000,"N Ames",9908,1967,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1584,8,"Detachd",2,506,4,2012,9,"2012-09-01",675
235000,"N Ames",10920,1964,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1400,7,"Attachd",2,462,3,2014,8,"2014-08-01",676
166000,"N Ames",10335,1963,"2-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",876,9,"Attachd",2,475,4,2012,1,"2012-01-01",677
184900,"N Ames",10300,1961,"S/Level","C'Block","CompShg","VinylSd","GasFWA","Yes",1143,6,"Attachd",2,495,3,2014,4,"2014-04-01",678
171900,"N Ames",7875,1961,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1144,6,"Attachd",2,456,3,2014,7,"2014-07-01",679
280000,"N Ames",18450,1965,"2-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1042,7,"BuiltIn",3,1076,4,2012,12,"2012-12-01",680
132500,"N Ames",7680,1963,"2-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",960,10,"Detachd",2,462,4,2012,5,"2012-05-01",681
132500,"N Ames",8305,1955,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1260,6,"Attachd",1,280,3,2014,3,"2014-03-01",682
140000,"N Ames",7390,1955,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1098,6,"Attachd",1,260,3,2012,7,"2012-07-01",683
118500,"N Ames",8760,1957,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1170,6,"Attachd",1,308,3,2012,2,"2012-02-01",684
106328,"N Ames",8760,1957,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1170,6,"Attachd",1,308,3,2012,1,"2012-01-01",685
165000,"N Ames",8760,1956,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1169,6,"Attachd",1,286,3,2013,5,"2013-05-01",686
156000,"N Ames",8176,1958,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1056,6,"Attachd",1,308,3,2014,7,"2014-07-01",687
148400,"N Ames",10310,1958,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",1162,5,"Attachd",2,490,2,2012,3,"2012-03-01",688
159000,"N Ames",8400,1958,"S/Level","C'Block","CompShg","MetalSd","GasFWA","Yes",599,6,"Attachd",1,332,3,2013,10,"2013-10-01",689
168000,"N Ames",8760,1959,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1194,6,"Attachd",1,312,3,2014,6,"2014-06-01",690
153005,"N Ames",8906,1955,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",960,6,"Detachd",1,240,3,2013,7,"2013-07-01",691
135000,"N Ames",8906,1955,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1128,6,"2 Types",3,822,3,2012,6,"2012-06-01",692
138900,"N Ames",10200,1958,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1105,6,"Attachd",1,312,3,2013,7,"2013-07-01",693
173800,"N Ames",12400,1958,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1215,6,"Attachd",1,297,3,2013,9,"2013-09-01",694
130000,"N Ames",10500,1958,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1313,6,"Attachd",2,430,3,2013,8,"2013-08-01",695
161500,"N Ames",8357,1956,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1090,5,"Attachd",1,322,2,2014,7,"2014-07-01",696
171500,"N Ames",9928,1959,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1196,6,"Attachd",1,336,3,2013,11,"2013-11-01",697
169200,"N Ames",11350,1958,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1285,7,"Attachd",2,450,3,2012,8,"2012-08-01",698
142000,"N Ames",9482,1958,"1-Story","P'Conc","CompShg","Wd Sdng","GasFWA","Yes",1866,8,"Detachd",2,495,4,2013,1,"2013-01-01",699
130000,"N Ames",17732,1958,"1.5 Fin","C'Block","Other","Wd Sdng","GasFWA","Yes",1078,7,"Attachd",2,475,3,2014,2,"2014-02-01",700
164900,"N Ames",11900,1957,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1392,6,"Attachd",2,458,3,2013,5,"2013-05-01",701
149900,"N Ames",10400,1956,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1200,6,"Attachd",1,294,3,2012,5,"2012-05-01",702
135000,"N Ames",8732,1955,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1200,6,"Attachd",2,480,3,2014,6,"2014-06-01",703
169500,"N Ames",13649,1953,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1957,8,"Attachd",2,588,3,2013,3,"2013-03-01",704
162900,"N Ames",8532,1954,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1297,5,"Attachd",2,498,3,2013,12,"2013-12-01",705
144000,"N Ames",10950,1952,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1038,5,"Detachd",2,400,2,2013,10,"2013-10-01",706
163500,"N Ames",12774,1952,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",960,6,"Attachd",2,480,2,2013,2,"2013-02-01",707
123000,"N Ames",8328,1954,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",796,7,"Attachd",1,414,3,2013,11,"2013-11-01",708
143500,"N Ames",13300,1956,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",928,4,"Attachd",1,252,2,2014,7,"2014-07-01",709
125611,"OldTown",10134,1940,"1.5 Fin","C'Block","CompShg","MetalSd","GasFWA","Yes",735,5,"Detachd",1,240,2,2013,3,"2013-03-01",710
113000,"OldTown",10134,1940,"1.5 Fin","C'Block","CompShg","MetalSd","GasFWA","Yes",735,5,"Detachd",1,240,2,2012,7,"2012-07-01",711
140000,"N Ames",12425,1950,"1.5 Fin","C'Block","CompShg","AsbShng","GasFWA","Yes",936,7,"Attachd",1,240,4,2013,12,"2013-12-01",712
166000,"N Ames",9832,1954,"1.5 Fin","C'Block","CompShg","Wd Sdng","GasFWA","Yes",936,7,"Detachd",1,840,4,2013,7,"2013-07-01",713
129900,"N Ames",7922,1953,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1057,5,"Detachd",1,246,3,2013,3,"2013-03-01",714
135000,"N Ames",11150,1956,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1048,5,"Attachd",1,240,3,2013,10,"2013-10-01",715
115000,"N Ames",10550,1957,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",886,4,"2 Types",3,728,2,2012,3,"2012-03-01",716
149500,"N Ames",7134,1955,"S/Level","C'Block","CompShg","MetalSd","GasFWA","Yes",384,6,"Detachd",2,572,3,2013,6,"2013-06-01",717
131500,"N Ames",10434,1955,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1005,5,"Detachd",2,672,2,2014,9,"2014-09-01",718
118500,"N Ames",10434,1955,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1005,5,"Detachd",2,672,2,2012,3,"2012-03-01",719
159900,"N Ames",8312,1955,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",913,6,"Detachd",1,658,3,2014,6,"2014-06-01",720
220000,"N Ames",24612,1948,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1055,7,"Attachd",2,496,3,2013,7,"2013-07-01",721
119500,"N Ames",14536,1951,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",1201,7,"Attachd",1,333,2,2012,10,"2012-10-01",722
100000,"N Ames",6991,1951,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",832,4,"Attachd",1,288,2,2012,10,"2012-10-01",723
143400,"N Ames",9850,1947,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",720,8,"Attachd",2,400,4,2012,6,"2012-06-01",724
143500,"N Ames",7626,1952,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1031,5,"Attachd",1,230,2,2012,7,"2012-07-01",725
152500,"N Ames",9532,1953,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1105,6,"Attachd",1,280,3,2014,7,"2014-07-01",726
